id,name,smiles
ABxNWl,"2-(acetyloxy)-N-[(hexyloxy)methyl]-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABxNtf,"2-hydroxy-N,N-dimethyl-N-[(nonyloxy)methyl]ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABxOzu,"tetrapentylammonium 2,4,6-trinitrophenolate",CCCCC[N+](CCCCC)(CCCCC)CCCCC.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1
ABxXnm,1-hexadecyl-3-methyl-2-(thiazol-4-yl)benzimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F
ABxaQk,3-(2-cyanoethyl)-1-decylimidazolium dodecylsulfate,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCC[n+]1ccn(CCC#N)c1
ABxarV,trioctylammonium 7-carboxyheptanoate,C(=O)(O)CCCCCCC(=O)[O-].C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC
ABxhiJ,2-decyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,CCCCCCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABxhzn,1-dodecylpyridinium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABxjNN,"N-adamantyl-N,N-dimethyl-N-dodecylammonium bis(fluorosulfonyl)amide",CCCCCCCCCCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2.O=S(=O)(F)[N-]S(=O)(=O)F
ABxqMs,"1,3-dibenzyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Cn2cc[n+](Cc3ccccc3)c2)cc1
ABxzaK,"1,1-dimethylpyrrolidinium ((perfluorobutyl)sulfonyl)((trifluoromethyl)sulfonyl)amide",C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
AByCxE,trihexylheptylphosphonium hexafluorophosphate,CCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F
AByCzL,"1-methyl-1-tetradecylpiperidinium 2-(2,4-dichlorophenoxy)propionate",CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-].CCCCCCCCCCCCCC[N+]1(C)CCCCC1
AByDlR,3-methyl-1-octadecyl-2-(thiazol-4-yl)benzimidazolium nitrate,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-]
AByKWl,ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
AByLZs,"1-[(1R,2S,5R)-(-)-menthoxymethyl]-3-methylimidazolium bis(trifluoromethylsulfonyl)imide",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
AByLzK,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
AByVDl,bis(dimethylamino)dibutylaminocyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(C)C)1c(N(C)C)[c+]1N(CCCC)CCCC
AByVQP,tris(diethylamino)cyclopropenium bis(trifluoromethansulfonyl)amide,CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
AByVvE,"1-dodecyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCn1c[n+](C)cn1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
AByVwu,bis(diethylamino)(butylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(CC)CC)1c(N(CC)CC)[c+]1NCCCC
AByegR,"1-methyl-3-pentylimidazolium 1,1,2,2,2-pentafluoro-N-[(1,1,2,2,2-pentafluoroethyl)sulfonyl]ethanesulfonamide",CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
AByfBm,"1,2,3-tris(diethylamino)-cyclopropenylium bis(trifluoromethylsulfonyl)imide",CCN(CC)c1c(N(CC)CC)[c+]1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABygIT,1-dodecyl-3-methyl-2-(thiazol-4-yl)benzimidazolium trifluoromethanesulfonate,CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F
ABynBM,"1,3,4,6,7,8-hexahydro-1-methyl-2H-pyrimido[1,2-a]pyrimidonium bis(pentafluoroethyl)sulfonamide",CN1CCCN2CCC[NH+]=C12.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ABynGz,Tartrazine,C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]
AByoPv,1-(2-cyanoethyl)-3-(2-((2-methoxyethoxy)methoxy)ethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,COCCOCOCCn1cc[n+](CCC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABypEe,3-cyclopentyl-1-(2-(2-ethoxyethoxy)ethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CCOCCOCC[n+]1ccn(C2CCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABypEg,3-dodecylthiazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1ccsc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
AByvky,"4-ethyl-4-(3-(4-ethyl-1,1-dioxidothiomorpholino-4-ium)propyl)morpholin-4-ium tetrafluoroborate acetonitrile monosolvate",C1COCC[N+]1(CC)CCC[N+]1(CC)CCS(=O)(=O)CC1.F[B-](F)(F)F.F[B-](F)(F)F.N#CC
ABzAHq,"1,3-dioctylimidazolium bromotrichloroferrate(III)",CCCCCCCCn1cc[n+](CCCCCCCC)c1.Cl[Fe-](Cl)(Cl)Br
ABzIKw,L-phenylalanine benzyl ester bis(trifluoromethylsulfonyl)amide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[NH3+][C@@H](Cc1ccccc1)C(=O)OCc1ccccc1
ABzJae,1-(2-(2-ethoxyethoxy)ethyl)-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCn1cc[n+](CCOCCOCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzJfp,1-(2-(2-ethoxyethoxy)ethyl)-3-isopentylimidazolium bis(trifluoromethylsulfonyl)imide,CCOCCOCC[n+]1ccn(CCC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzJiv,1-(2-(2-ethoxyethoxy)ethyl)-3-neopentylimidazolium bis(triuoromethylsulfonyl)imide,CCOCCOCC[n+]1ccn(CC(C)(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzJtD,1-(2-(2-ethoxyethoxy)ethyl)-3-(3-pentyl)imidazolium bis(triuoromethylsulfonyl)imide,CCOCCOCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzKTN,tetradecyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzLLw,"N-(3-(decyloxy)-2-hydroxypropyl)-N,N-dimethyltetradecan-1-aminium bromide",CCCCCCCCCCCCCC[N+](C)(C)CC(O)COCCCCCCCCCC.[Br-]
ABzLWS,"N-(3-(hexadecyloxy)-2-hydroxypropyl)-N,N-dimethyloctan-1-aminium bromide",CCCCCCCCCCCCCCCCOCC(O)C[N+](C)(C)CCCCCCCC.[Br-]
ABzTPw,1-[(4-methylphenyl)methyl]-3-hexylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzTTB,"3,5-dibutyl-1-phenyl-1H-imidazol-3-ium bis[(trifluoromethyl)sulfonyl]azanide",CCCCc1c[n+](CCCC)cn1-c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzUWC,tetraheptylammonium iodide,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[I-]
ABzbXH,1-butyl-3-methylimidazolium perfluorohexylsulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ABzdyW,diaquabis(4-methylpyridine)iron(3+)  tris[tetrafluoroborate(1-)],Cc1cc[n+]([Fe-]([OH2+])([OH2+])[n+]2ccc(C)cc2)cc1.F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F
ABzfFR,octaethylene glycol monododecyl ether,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO
ABzfYe,"tributyl(octyl)phosphonium 1,3-dioxo-1,3-diphenylpropan-2-ide",CCCCCCCC[P+](CCCC)(CCCC)CCCC.O=C(C=C([O-])c1ccccc1)c1ccccc1
ABznea,tetrabutylphosphonium bis(trifluoromethylsulfonyl)imide,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABznuE,1-benzyl-2-methyl-3-((trimethylsilyl)methyl) imidazolium bis(trifluoromethylsulfonyl)amide,Cc1n(C[Si](C)(C)C)cc[n+]1Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABznyT,triphenyltetradecylphosphonium bromide,[Br-].[PH3+]CCCCCCCCCCCCCC(c1ccccc1)(c1ccccc1)c1ccccc1
ABzrbt,methyltrioctylammonium 4-ethyloctanoate,CCCCC(CC)CCC(=O)[O-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC
ABzrty,trioctylmethylammonium tosylate,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.Cc1ccc(S(=O)(=O)[O-])cc1
ABzxLu,"N-[(decyloxy)methyl]-2-hydroxy-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzxSw,"2-(acetyloxy)-N-[(heptyloxy)methyl]-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ABzyMv,"3,3-(((oxybis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(1-butyl-1H-imidazol-3-ium) dicyanamide",CCCCn1cc[n+](CCOCCOCCOCC[n+]2ccn(CCCC)c2)c1.N#C[N-]C#N.N#C[N-]C#N
ACAFzg,3-ethyl-1-methylimidazolium ((perfluorobutyl)sulfonyl)((trifluoromethyl)sulfonyl)amide,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
ACAGfi,tetraethylammonium tris[(trifluoromethyl)sulfonyl]methide,CC[N+](CC)(CC)CC.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAHIE,tetrabutylammonium perfluorobutanesulfonate,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ACAHRV,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAHUz,"1-hexyl-4-(4-methyl-1-piperidinyl)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N2CCC(C)CC2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAIYI,benzyltri-n-octylphosphonium bromide,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)Cc1ccccc1.[Br-]
ACARLO,1-dodecyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACARUj,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAReQ,"3,5-diethyl-1-hexyl-2-propylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cc(CC)cc(CC)c1CCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAVEl,trihexyl(tetradecyl)phosphonium acetate,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
ACAVHq,trioctylphosphonium decanoate,CCCCCCCCCC(=O)[O-].CCCCCCCC[PH+](CCCCCCCC)CCCCCCCC
ACAWGj,rhodamine 6G perchlorate,[O-][Cl](=O)(=O)=O.CCNC1=C(C)C=C2C(OC3=C\C(=[NH+]/CC)C(C)=CC3=C2C2=C(C=CC=C2)C(=O)OCC)=C1
ACAXzf,mercuric decanoate,CCCCCCCCCC(=O)O[Hg]OC(=O)CCCCCCCCC
ACAZuI,tetraethylammonium perfluorooctanoate,CC[N+](CC)(CC)CC.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ACAbJS,tributyl((methylthio)methyl)phosphonium bis(trifluoromethylsulfonyl)amide,CCCC[P+](CCCC)(CCCC)CSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAeLk,"2,2-bis(3,5-dibromo-4-hydroxyphenyl)propane",CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
ACAmHR,"N-adamantyl-N,N-dimethyl-N-hexylammonium bis(trifluoromethylsulfonyl)imide",CCCCCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAmYp,trihexyloctylphosphonium hexafluorophosphate,CCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F
ACAvIs,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAwGy,tetraphenylphosphonium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
ACAwXx,"1,3-diheptyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCn1cc[n+](CCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACAxvz,N-{2-[2-(2-hydroxyethoxy)ethoxy]ethyl}-N-[2-(2-hydroxyethoxy)ethyl]-N-methyltridecan-1-aminium methyl sulfate,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-]
ACBFNg,bis(diethylamino)(butylmethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(CC)CC)1c(N(CC)CC)[c+]1N(CCCC)C
ACBIrh,tetraoctylammonium bromide,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-]
ACBOlB,1-hexyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ACBPfE,2-methyl-1-octyl-3-(propoxymethyl)-1H-imidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCC[n+]1ccn(COCCC)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACBgTf,"N-butyl-N-methylpyrrolidinium tetrakis(2,2,2-trifluoroethoxy)borate",CCCC[N+]1(C)CCCC1.FC(F)(F)CO[B-](OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F
ACBnAk,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N
ACBsUp,"1,2-dimethyl-3-propylimidazolium tris(trifluoromethylsulfonyl)methide",CCCn1cc[n+](C)c1C.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
ACBsjq,1-butyl-3-methylimidazolium tris[(trifluoromethyl)sulfonyl]methide,CCCC[n+]1ccn(C)c1.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
ACBtmC,1-dodecyl-3-methylimidazolium perfluorobutanesulfonate,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ACBuSR,"3,3'-[propane-1,3-diylbis(oxymethanediyl)]bis(1-benzyl-1H-imidazol-3-ium) bis(dicyanamide)",N#C[N-]C#N.N#C[N-]C#N.c1ccc(Cn2cc[n+](COCCCOC[n+]3ccn(Cc4ccccc4)c3)c2)cc1
ACBueh,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACBuuj,tributylhexylammonium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACCHNm,"trihexyl(tetradecyl)phosphonium 1,2,4-triazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[c-]1nc[nH]n1
ACCHuD,"trihexyl(tetradecyl)phosphonium 1,2,3-triazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[c-]1c[nH]nn1
ACCKbc,1-butyl-3-methylimidazolium pentadecafluorooctanoate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ACCMBh,"hexamethyl 2,2',2''-(benzene-1,3,5-tricarbonyl)trimalonate",COC(=O)C(C(=O)OC)C(=O)c1cc(C(=O)C(C(=O)OC)C(=O)OC)cc(C(=O)C(C(=O)OC)C(=O)OC)c1
ACCRWY,trihexyl(tetradecyl)phosphonium tetrazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1nnn[n-]1
ACChws,"2-(acetyloxy)-N,N-dimethyl-N-[(octyloxy)methyl]ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCOC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACCixF,"2-hydroxy-N,N-dimethyl-N-[(undecyloxy)methyl]ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCCCCCCCOC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACCrnT,3-methyl-1-octadecyl-2-(thiazol-4-yl)benzimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F
ACCrqV,(2-ethoxyethyl)tributylphosphonium bis(trifluoromethanesulfonyl)imide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)OCC[P+](CCCC)(CCCC)CCCC
ACCvtj,trioctylammonium 9-carboxynonanoate,C(=O)(O)CCCCCCCCC(=O)[O-].C(CCCCCCC)[NH+](CCCCCCCC)CCCCCCCC
ACCxcQ,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ACDMOP,tributyl(2-(methylthio)ethyl)phosphonium bis(trifluoromethylsulfonyl)amide,CCCC[P+](CCCC)(CCCC)CCSC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACDTlN,1-methyl-1-propylpyrrolidinium ((perfluorobutyl)sulfonyl)((trifluoromethyl)sulfonyl)amide,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
ACDUBT,N-octadecyloctadecan-1-aminium chloride,CCCCCCCCCCCCCCCCCC[NH2+]CCCCCCCCCCCCCCCCCC.[Cl-]
ACDWlP,"1-hexadecyl-1-methylpiperidinium 2-(2,4-dichlorophenoxy)propionate",CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-].CCCCCCCCCCCCCCCC[N+]1(C)CCCCC1
ACDfcV,"1-[(1R,2S,5R)-(-)-menthoxymethyl]-3-propylimidazolium bis(trifluoromethylsulfonyl)imide",CCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACDgYF,1-tetradecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACDgjC,benzyltriphenylphosphonium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
ACDjGJ,tetrahexylammonium 2-(4-isobutylphenyl)propanoate,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC
ACDnxR,L-phenylalanine methyl ester bis(perfluoroethylsulfonyl)imide,COC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
ACDoEo,tetraethylammonium ((perfluorobutyl)sulfonyl)((trifluoromethyl)sulfonyl)amide,CC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
ACDqvY,bis(diethylamino)(hexylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.c(N(CC)CC)1c(N(CC)CC)[c+]1NCCCCCC
ACDrEP,"1-butyl-3-methyl-1H-imidazolium 1,4-bis((2-ethylhexyl)oxy)-1,4-dioxobutane-2-sulfonate",CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCC[n+]1ccn(C)c1
ACDyeq,"3-(2,3-bis(dodecylthio)propyl)-1-methylimidazolium chloride",CCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCC.[Cl-]
ACEBOD,3-methyl-1-tetradecyl-2-(thiazol-4-yl)benzimidazolium trifluoromethanesulfonate,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F
ACELcz,"3,3'-(butane-1,4-diyl)bis(1-methyl-1H-imidazol-3-ium) 4-methylbenzenesulfonate",Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1
ACEVSf,tetradecyltrihexylphosphonium bromide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-]
ACEVui,tetraoctylphosphonium bromide,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-]
ACEWeW,tetrabutylammonium di(2-ethylhexyl)phosphate,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC
ACEdaZ,bis(diethylamino)-S-(1-carboxy-2-hydroxyethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.c1(N(CC)CC)c(N(CC)CC)[c+]1N[C@H](C(=O)O)CO
ACEeFh,hexadecyltrimethylammonium bis(trifluoromethanesulfonyl)imide,CCCCCCCCCCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACEeVy,tributylheptylammonium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACEnvj,1-[(4-methylphenyl)methyl]-3-octylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCCn1cc[n+](Cc2ccc(C)cc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACExkN,"3-((diethoxyphosphorothioyl)thio)-N,N,N-trimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCOP(=S)(OCC)SCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
ACFIOg,tributylhexylphosphonium bis(trifluoromethanesulfonyl)imide,CCCCCC[P+](CCCC)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
ACFIhX,hexadecyltriphenylphosphonium bromide,CCCCCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
